node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
12118 12119 645 -4.7859 -2.6271 -24.1680 -5.0026 -2.6018 -24.2901 0.0200 10.8677 9.5386 3 2 645  
25193 25194 1389 0.7235 -0.5673 -34.8051 0.6181 -0.3543 -34.8827 0.0200 10.8692 10.2077 3 2 1389  
42351 42352 2654 0.4862 9.3191 -7.0308 0.5710 9.4716 -7.2098 0.0200 10.8697 10.2073 3 2 2654  
42371 42372 2655 -1.9288 8.5740 -6.3560 -2.1608 8.6538 -6.3082 0.0200 10.8697 10.2073 3 2 2655  
23846 23847 1309 2.7508 -5.6373 -33.2096 2.9607 -5.7652 -33.1637 0.0200 10.8700 10.2069 3 2 1309  
20541 20542 1118 1.3943 2.0092 -30.1233 1.6217 2.0954 -30.0655 0.0200 10.8704 9.8488 3 2 1118  
41965 41966 2631 -0.8410 5.6717 -8.1921 -1.0133 5.8439 -8.1358 0.0200 10.8712 10.0205 3 2 2631  
42293 42294 2653 -1.4694 8.8505 -10.2743 -1.5100 8.8628 -10.5206 0.0400 10.8714 13.2553 2 2 2653  
19928 19929 1083 -3.7423 -1.1147 -29.2753 -3.8135 -0.9402 -29.4396 0.0200 10.8714 12.1385 3 2 1083  
19948 19949 1084 -3.7293 -5.0519 -26.9785 -3.9080 -5.0411 -26.8041 0.0200 10.8714 12.1385 3 2 1084  
22437 22438 1227 -6.1308 -1.6795 -30.0863 -6.3227 -1.5383 -30.1620 0.0200 10.8720 10.6226 3 2 1227  
26848 26849 1490 4.2031 -3.2202 -38.1009 4.2430 -3.2138 -38.2968 0.0400 10.8735 13.0998 2 2 1490  
10911 10912 579 2.0677 -9.5203 -15.7013 1.9778 -9.7312 -15.6015 0.0200 10.8738 11.7507 3 2 579  
25155 25156 1387 0.7088 -0.1086 -33.6588 0.6014 0.1078 -33.5945 0.0200 10.8743 10.6202 3 2 1387  
25175 25176 1388 2.2696 -3.1023 -35.0802 2.3584 -3.2130 -35.2860 0.0200 10.8743 10.6202 3 2 1388  
8393 8394 444 -3.8636 -10.2206 -21.0970 -3.8852 -10.3170 -21.2709 0.0400 10.8748 17.9180 2 2 444  
12534 12535 668 -1.3662 0.1572 -20.0372 -1.2944 0.3772 -20.1317 0.0200 10.8750 13.1486 3 2 668  
20558 20559 1119 0.5803 2.2729 -30.8024 0.4063 2.4477 -30.8435 0.0200 10.8750 9.3884 3 2 1119  
14328 14329 768 -2.2056 -3.9717 -26.1402 -2.0700 -4.1524 -26.2471 0.0200 10.8753 9.5310 3 2 768  
9155 9156 483 -7.7811 -6.3138 -14.2941 -7.9994 -6.4121 -14.2222 0.0200 10.8755 12.5902 3 2 483  
20852 21052 1147 -0.8814 -8.1671 -30.3073 -0.6803 -8.0531 -30.4026 0.0200 10.8758 9.2524 3 2 1147  
13113 13114 700 -2.1368 -7.3189 -16.8491 -2.3568 -7.4353 -16.8258 0.0200 10.8762 12.5896 3 2 700  
3900 3901 199 10.1639 -0.1381 -14.0870 10.3335 0.0010 -14.2071 0.0200 10.8779 9.6800 3 2 199  
25542 25543 1412 -0.9950 -7.9208 -37.6720 -0.9004 -7.9367 -37.8475 0.0400 10.8788 13.5270 2 2 1412  
5698 5699 296 -2.0833 -2.2074 -17.2067 -1.8883 -2.3441 -17.1306 0.0200 10.8793 10.3978 3 2 296  
20369 20370 1111 -0.2949 3.9196 -32.4702 -0.4715 4.0260 -32.6115 0.0400 10.8797 15.0512 2 2 1111  
17960 17961 971 0.2271 3.9226 -25.3559 0.3315 4.1098 -25.4845 0.0200 10.8799 11.4109 3 2 971  
9174 9175 484 -6.6571 -7.2152 -15.7538 -6.7403 -7.3803 -15.9221 0.0200 10.8802 12.1298 3 2 484  
9846 9847 521 -7.3134 -3.1949 -19.3416 -7.1374 -3.0344 -19.4178 0.0200 10.8807 9.5256 3 2 521  
18440 18441 998 -2.8295 2.1366 -23.7127 -2.9334 2.3406 -23.6123 0.0200 10.8807 12.1292 3 2 998  
43091 43092 2703 5.2037 13.7817 -6.9401 5.4117 13.8298 -7.0701 0.0400 10.8812 10.8143 2 2 2703  
31574 31575 1783 0.3184 -1.0199 -44.1193 0.2821 -0.8884 -44.3287 0.0400 10.8815 11.3384 2 2 1783  
26478 26479 1465 1.3917 -2.0651 -35.9564 1.3675 -2.2530 -36.1195 0.0200 10.8822 10.1948 3 2 1465  
26498 26499 1466 1.2015 -0.2968 -33.7715 1.0598 -0.1588 -33.6185 0.0200 10.8822 10.1948 3 2 1466  
14822 14823 795 1.1157 -0.2473 -26.5245 1.2949 -0.1423 -26.6637 0.0200 10.8825 10.8504 3 2 795  
20057 20058 1090 -2.1129 -1.6407 -31.3814 -2.0190 -1.4129 -31.3389 0.0200 10.8825 9.5238 3 2 1090  
28107 28108 1566 -4.8014 -0.9816 -40.7744 -4.9050 -0.9843 -40.9455 0.0400 10.8825 12.6675 2 2 1566  
3231 3232 163 -5.9419 4.3145 -14.2015 -6.0992 4.4716 -14.3159 0.0200 10.8828 11.4079 3 2 163  
17493 17494 945 -0.9123 -5.4846 -29.0861 -0.9319 -5.4016 -29.3212 0.0200 10.8837 10.1932 3 2 945  
26420 26421 1464 3.2639 0.5733 -37.7185 3.3417 0.7245 -37.9018 0.0400 10.8839 13.2428 2 2 1464  
44106 44107 3 2.5359 1.0529 -3.0483 2.7651 1.1522 -3.0581 0.0600 10.8845 10.0000 4 2 3  
10355 10356 549 -1.0950 -1.8394 -20.6677 -0.8692 -1.8187 -20.7731 0.0200 10.8847 11.4061 3 2 549  
22455 22456 1228 -3.7944 -0.8180 -30.7304 -3.7070 -0.5838 -30.7362 0.0200 10.8849 10.1921 3 2 1228  
12416 12417 664 -5.1823 -4.7072 -26.7925 -5.2880 -4.7614 -27.0125 0.0400 10.8856 17.0304 2 2 664  
4802 4803 250 6.7061 -5.2556 -20.1033 6.7397 -5.3381 -20.3369 0.0400 10.8858 18.6617 2 2 250  
13724 13725 734 -0.7159 -0.4529 -24.8205 -0.5357 -0.5702 -24.9481 0.0200 10.8863 11.1100 3 2 734  
8382 8696 458 -3.2606 -8.8166 -19.0035 -3.4989 -8.8849 -18.9711 0.0200 10.8864 9.2418 3 2 458  
8452 8453 445 -2.3875 -4.5951 -9.2931 -2.5297 -4.5564 -9.0912 0.0200 10.8865 14.8700 3 2 445  
8472 8473 446 0.7060 -2.9922 -16.2280 0.6678 -2.8390 -16.4218 0.0200 10.8865 14.8700 3 2 446  
7348 7349 385 3.6248 -8.2082 -10.3198 3.8574 -8.2726 -10.3849 0.0200 10.8874 13.8554 3 2 385  
41521 41522 2605 -6.3939 3.3725 -4.0720 -6.4846 3.1618 -4.1714 0.0200 10.8875 9.6704 3 2 2605  
2961 2962 151 -5.0481 5.0728 -18.6260 -5.0942 5.1455 -18.8065 0.0400 10.8875 19.0279 2 2 151  
14628 14629 787 0.2033 -0.5085 -29.9201 0.2358 -0.4362 -30.1572 0.0400 10.8875 16.5132 2 2 787  
1929 1930 94 1.9717 -1.6467 -14.9552 2.0381 -1.5424 -15.1724 0.0200 10.8880 13.1356 3 2 94  
27693 27694 1541 -2.3769 0.1661 -41.0077 -2.3235 0.1218 -41.2479 0.0400 10.8880 12.8122 2 2 1541  
33931 33932 1938 -1.9210 -3.7975 -46.2499 -2.1503 -3.7490 -46.3369 0.0400 10.8887 10.2695 2 2 1938  
13035 13036 696 3.9112 -6.5123 -18.1283 4.1042 -6.5665 -18.2776 0.0200 10.8890 13.8538 3 2 696  
13055 13056 697 4.0852 -5.8449 -18.3006 4.2624 -5.9180 -18.4611 0.0200 10.8890 13.8538 3 2 697  
17290 17528 947 0.2323 -5.8016 -29.4230 0.2483 -5.5792 -29.5361 0.0200 10.8894 9.2388 3 2 947  
18514 18515 1002 -3.4850 2.0724 -25.2976 -3.6208 1.8970 -25.1824 0.0200 10.8896 10.3874 3 2 1002  
42406 42407 2657 -1.0603 8.4992 -7.6171 -1.1646 8.2791 -7.6733 0.0200 10.8899 9.3735 3 2 2657  
11553 11554 614 7.3495 -1.6150 -20.5414 7.3634 -1.3691 -20.5844 0.0200 10.8915 9.6663 3 2 614  
20999 21000 1144 -1.4306 -8.5853 -28.0883 -1.5109 -8.8188 -28.0491 0.0200 10.8916 10.6030 3 2 1144  
17002 17003 917 3.3521 -2.6848 -28.1155 3.3196 -2.4401 -28.1556 0.0200 10.8922 9.3712 3 2 917  
2950 3301 167 -4.7372 3.8311 -16.4121 -4.7053 3.6652 -16.5964 0.0200 10.8924 9.2359 3 2 167  
17457 17458 943 -2.3846 -5.3384 -27.7866 -2.5433 -5.1489 -27.8239 0.0200 10.8925 11.1037 3 2 943  
35419 35420 2041 -0.4633 -3.3151 -49.3882 -0.5329 -3.0969 -49.4884 0.0400 10.8926 9.4860 2 2 2041  
31930 31931 1806 2.7060 -6.2439 -42.2801 2.8857 -6.4072 -42.2204 0.0400 10.8929 11.1876 2 2 1806  
21413 21414 1168 -0.4400 -1.9220 -30.0395 -0.6790 -1.8509 -30.0573 0.0200 10.8938 11.7308 3 2 1168  
21433 21434 1169 -0.5582 -2.5898 -29.9996 -0.7111 -2.5640 -30.1956 0.0200 10.8938 11.7308 3 2 1169  
25096 25097 1386 1.9933 0.2965 -37.9805 2.0164 0.3392 -38.2258 0.0400 10.8943 13.6683 2 2 1386  
6616 6617 348 -1.8572 5.7902 -20.7521 -1.9765 5.9847 -20.8542 0.0400 10.8946 18.2918 2 2 348  
27273 27274 1516 -2.9839 -0.6437 -40.5431 -2.9657 -0.6520 -40.7923 0.0400 10.8951 12.9563 2 2 1516  
651 652 25 -6.5513 0.8914 -10.2239 -6.6690 1.1118 -10.2326 0.0200 10.8953 13.8475 3 2 25  
18496 18497 1001 -2.5272 2.6270 -23.9182 -2.5947 2.6290 -23.6774 0.0200 10.8954 10.8374 3 2 1001  
25983 25984 1438 2.1647 -2.0849 -39.3295 2.1060 -2.0368 -39.5677 0.0400 10.8960 13.3852 2 2 1438  
8106 8107 426 -1.0444 1.1811 -21.1970 -0.9114 1.2468 -21.3982 0.0200 10.8966 9.3668 3 2 426  
13777 13778 737 -2.3362 1.0108 -25.8004 -2.4179 0.8198 -25.9396 0.0200 10.8973 9.6605 3 2 737  
14840 14841 796 1.2656 -0.7893 -25.7788 1.4875 -0.9040 -25.7897 0.0200 10.8981 10.3790 3 2 796  
19967 19968 1085 -4.5295 -2.3639 -26.8010 -4.7331 -2.3582 -26.6561 0.0200 10.8985 11.7260 3 2 1085  
24191 24192 1332 -8.3199 -3.7283 -32.0578 -8.4434 -3.7918 -32.2017 0.0400 10.8987 13.9491 2 2 1332  
764 765 31 -1.1651 -1.8088 -14.0354 -0.9423 -1.8241 -14.1477 0.0200 10.8988 10.8341 3 2 31  
19552 19553 1061 -2.9868 1.7276 -29.1209 -2.8934 1.9133 -29.2598 0.0200 10.8992 9.6587 3 2 1061  
237 238 1 0.3192 -3.9026 -52.1876 0.3407 -3.9198 -52.3351 0.2000 10.8999 20.0000 1 2 1  
2022 2023 99 -1.4887 -5.1216 -12.0555 -1.4849 -5.3713 -12.0453 0.0200 10.9009 10.5937 3 2 99  
4387 4388 225 3.3499 0.1379 -16.2677 3.2564 -0.0175 -16.4398 0.0200 10.9022 13.1214 3 2 225  
26533 26534 1468 2.4198 -0.6724 -35.5156 2.5347 -0.4636 -35.4400 0.0200 10.9024 9.3610 3 2 1468  
11536 11537 613 6.1000 -1.8330 -20.5407 5.8598 -1.8274 -20.6095 0.0200 10.9029 10.1741 3 2 613  
26097 26098 1442 1.2174 -2.2157 -36.6108 0.9961 -2.2659 -36.7157 0.0200 10.9030 9.5033 3 2 1442  
16473 16474 887 3.1066 -8.3334 -25.4496 3.2113 -8.1370 -25.5634 0.0200 10.9032 9.5031 3 2 887  
16894 16895 911 4.5390 -5.0416 -26.0592 4.5926 -5.1957 -26.2486 0.0200 10.9033 12.1066 3 2 911  
41331 41332 2597 -8.2010 4.7349 -5.9517 -8.3037 4.7513 -6.1226 0.0400 10.9036 15.3332 2 2 2597  
9247 9248 488 -5.8026 -3.3446 -17.7715 -5.7034 -3.1492 -17.8917 0.0200 10.9043 10.1726 3 2 488  
10142 10143 540 -3.2895 -0.1824 -25.2703 -3.3095 -0.1285 -25.5136 0.0400 10.9048 17.5403 2 2 540  
16456 16457 886 2.9686 -8.0981 -25.7722 3.0531 -8.1271 -26.0057 0.0200 10.9056 9.9861 3 2 886  
15905 15906 855 -6.1496 -3.6575 -24.0915 -6.1747 -3.6597 -23.8428 0.0200 10.9056 10.5890 3 2 855  
29318 29319 1641 0.4950 -0.6555 -42.6704 0.5837 -0.6830 -42.8475 0.0400 10.9058 12.2299 2 2 1641  
32280 32281 1829 2.5939 -2.1582 -43.5743 2.7270 -2.0109 -43.5991 0.0400 10.9060 11.0362 2 2 1829  
5107 5108 264 6.1837 -3.3482 -16.5820 6.2414 -3.3171 -16.3408 0.0200 10.9062 9.9855 3 2 264  
2680 2681 134 0.1874 -3.2997 -17.3407 0.2324 -3.5013 -17.4816 0.0200 10.9063 9.3571 3 2 134  
28918 28919 1616 -1.0314 -2.9723 -42.7964 -0.9829 -3.0154 -43.0378 0.0400 10.9063 12.3764 2 2 1616  
9264 9265 489 -6.9296 -4.7915 -18.0469 -7.0824 -4.9590 -18.1522 0.0200 10.9063 9.6515 3 2 489  
25228 25229 1391 2.0047 -1.0237 -35.7680 2.1453 -1.0783 -35.9673 0.0200 10.9074 9.3560 3 2 1391  
20040 20041 1089 -3.1133 -1.4495 -30.9732 -3.2985 -1.2822 -30.9876 0.0200 10.9074 9.9843 3 2 1089  
28514 28515 1591 4.0518 0.1028 -38.1135 4.1860 0.0920 -38.3242 0.0400 10.9085 12.5222 2 2 1591  
24779 24780 1364 3.5270 -3.4176 -34.1035 3.4793 -3.4478 -34.3471 0.0200 10.9096 9.4967 3 2 1364  
16775 16776 907 3.7548 -3.0614 -30.7734 3.8234 -3.0625 -31.0138 0.0400 10.9101 15.9884 2 2 907  
26837 26962 1494 2.6113 -2.9800 -36.0882 2.5976 -3.1060 -36.3037 0.0200 10.9102 9.2180 3 2 1494  
27368 27369 1519 -2.9937 -0.9544 -38.0051 -2.9220 -0.8155 -38.2002 0.0200 10.9105 9.4958 3 2 1519  
24646 24647 1359 5.5375 -5.4828 -34.8334 5.6478 -5.6692 -34.9583 0.0400 10.9116 13.8090 2 2 1359  
27787 27788 1544 -2.1394 -0.2629 -38.3174 -2.2115 -0.0254 -38.2876 0.0200 10.9117 9.3517 3 2 1544  
34241 34242 1959 -1.2384 -3.1379 -47.5738 -1.3902 -2.9904 -47.7069 0.0400 10.9120 10.1142 2 2 1959  
25657 25658 1416 -2.3690 -6.5395 -35.0580 -2.6109 -6.5855 -35.1011 0.0200 10.9127 9.6452 3 2 1416  
1412 1413 66 8.7005 -2.8600 -12.4443 8.9333 -2.8630 -12.3532 0.0200 10.9129 10.1641 3 2 66  
25531 25675 1417 -1.6849 -6.7712 -35.5000 -1.8059 -6.9332 -35.3530 0.0200 10.9135 9.2147 3 2 1417  
19867 19868 1082 -1.8925 -1.3133 -34.3161 -1.8349 -1.2469 -34.5502 0.0400 10.9136 15.1866 2 2 1082  
41486 41487 2603 -5.9937 3.5526 -1.4156 -6.0816 3.5448 -1.1817 0.0200 10.9137 10.5809 3 2 2603  
21017 21018 1145 -2.5184 -7.8654 -29.5023 -2.7472 -7.9042 -29.5954 0.0200 10.9140 10.1630 3 2 1145  
7514 7515 394 1.0911 -8.7477 -17.2123 1.1190 -8.9429 -17.3660 0.0200 10.9149 9.4914 3 2 394  
19362 19363 1053 -3.0691 1.6459 -31.9230 -3.0314 1.7146 -32.1070 0.0400 10.9153 15.3215 2 2 1053  
18459 18460 999 -0.2719 1.1571 -28.1759 -0.2144 1.1735 -28.4186 0.0200 10.9166 11.7079 3 2 999  
11386 11387 605 5.1055 -0.0837 -15.6314 5.2619 0.0599 -15.7634 0.0200 10.9170 13.8258 3 2 605  
3136 3137 158 -1.8525 0.3516 -15.2078 -1.9651 0.2127 -15.3825 0.0200 10.9173 13.8255 3 2 158  
3284 3285 166 -4.8315 4.5416 -15.8064 -4.8687 4.7877 -15.8296 0.0200 10.9176 9.8016 3 2 166  
26944 26945 1493 2.4723 -2.3842 -35.7742 2.6529 -2.2217 -35.8331 0.0200 10.9186 9.6393 3 2 1493  
23730 23731 1305 2.1580 -5.4424 -37.3702 2.2061 -5.5139 -37.6049 0.0400 10.9194 14.0888 2 2 1305  
2476 2477 123 2.9711 -1.3479 -9.4182 3.2129 -1.3579 -9.3554 0.0200 10.9197 14.8368 3 2 123  
24324 24325 1337 -5.8394 -3.5148 -31.1540 -5.8803 -3.6569 -31.3556 0.0200 10.9210 9.6369 3 2 1337  
28096 28202 1569 -3.4103 -1.0387 -38.6243 -3.3557 -0.8129 -38.7168 0.0200 10.9213 9.2070 3 2 1569  
13760 13761 736 -2.4952 2.5360 -25.5776 -2.5542 2.7245 -25.7309 0.0200 10.9214 10.1556 3 2 736  
746 747 30 -1.6755 -3.2479 -12.6705 -1.5327 -3.4422 -12.6049 0.0200 10.9214 11.3693 3 2 30  
10854 10855 576 2.3520 -7.2556 -19.0846 2.4405 -7.2736 -19.3178 0.0200 10.9223 13.1012 3 2 576  
16402 16403 883 0.4408 -6.4545 -24.4162 0.2751 -6.2747 -24.4683 0.0200 10.9227 11.3681 3 2 883  
12610 12611 672 -2.9942 -6.1313 -22.2168 -3.0441 -6.3752 -22.1939 0.0200 10.9231 11.3676 3 2 672  
15940 15941 857 -5.3074 -4.6671 -26.5406 -5.2161 -4.8966 -26.5790 0.0200 10.9233 9.6346 3 2 857  
18401 18402 996 1.7445 -2.1934 -25.0809 1.9852 -2.2529 -25.0491 0.0200 10.9240 12.5417 3 2 996  
18421 18422 997 2.0876 -0.4111 -26.8506 2.2475 -0.5040 -27.0188 0.0200 10.9240 12.5417 3 2 997  
35695 35696 2061 0.0772 -3.9279 -49.8815 0.2887 -4.0193 -49.9784 0.0400 10.9243 9.3273 2 2 2061  
42389 42390 2656 -0.6469 7.7168 -7.2293 -0.6077 7.4888 -7.3240 0.0200 10.9244 9.7948 3 2 2656  
13151 13152 702 2.2658 -9.9617 -17.2159 2.4688 -10.0323 -17.0882 0.0200 10.9250 11.6995 3 2 702  
6714 6715 351 0.9612 3.3862 -9.5798 1.0222 3.5241 -9.3804 0.0200 10.9252 14.8313 3 2 351  
3267 3268 165 -4.7323 1.8857 -15.4796 -4.8544 1.6817 -15.5568 0.0200 10.9254 10.3517 3 2 165  
19517 19518 1059 -3.9709 -0.6163 -28.0191 -4.0493 -0.8511 -28.0547 0.0200 10.9254 10.5692 3 2 1059  
10983 10984 583 3.5371 -9.9337 -19.1781 3.7853 -9.9576 -19.1588 0.0200 10.9256 9.7936 3 2 583  
11463 11464 609 5.1344 -3.7624 -20.2169 5.1790 -3.9089 -20.4145 0.0200 10.9260 12.0840 3 2 609  
19045 19046 1032 -0.0967 -6.5867 -29.8132 -0.1954 -6.7726 -29.9482 0.0200 10.9262 9.7930 3 2 1032  
6903 6904 361 1.7763 4.6081 -18.9413 1.9402 4.7953 -18.9174 0.0200 10.9262 10.1508 3 2 361  
23881 23882 1311 1.6143 -5.1981 -34.7605 1.4202 -5.2950 -34.8847 0.0200 10.9269 9.3365 3 2 1311  
8644 8645 455 -0.9855 -8.2175 -18.5119 -0.7364 -8.2292 -18.5296 0.0200 10.9271 10.8058 3 2 455  
2056 2057 101 -1.9909 -4.5116 -12.9725 -1.8255 -4.6020 -12.8082 0.0200 10.9284 9.4779 3 2 101  
24744 24745 1362 1.8064 -2.5265 -34.7472 1.7951 -2.3874 -34.9546 0.0200 10.9286 10.3484 3 2 1362  
41320 41539 2606 -6.8118 4.0742 -3.8996 -6.8871 3.8647 -4.0133 0.0200 10.9293 9.1989 3 2 2606  
13223 13224 706 3.7930 -8.6536 -21.0648 4.0151 -8.5731 -20.9831 0.0200 10.9296 9.7896 3 2 706  
6016 6017 316 -7.6811 -3.1992 -18.9502 -7.7414 -3.1933 -19.1408 0.0400 10.9306 18.4155 2 2 316  
23416 23417 1284 1.2723 -7.9423 -28.4949 1.3464 -8.0146 -28.2674 0.0200 10.9308 9.4755 3 2 1284  
42715 42716 2679 0.8271 11.2296 -9.5629 0.8045 11.2756 -9.8076 0.0400 10.9309 12.0879 2 2 2679  
23381 23382 1282 -0.1266 -6.4175 -28.8846 -0.3163 -6.3130 -28.7599 0.0200 10.9311 10.3460 3 2 1282  
24180 24342 1338 -6.2932 -3.2368 -30.6254 -6.4544 -3.3944 -30.5172 0.0200 10.9314 9.1968 3 2 1338  
11444 11445 608 5.4106 -5.4912 -17.7862 5.4860 -5.7270 -17.8211 0.0200 10.9317 12.5340 3 2 608  
28570 28571 1592 1.9054 -1.5208 -36.8505 2.1043 -1.6427 -36.7605 0.0200 10.9321 9.4742 3 2 1592  
28590 28591 1593 1.4365 -0.8426 -37.2322 1.2595 -0.7296 -37.3678 0.0200 10.9321 9.4742 3 2 1593  
25211 25212 1390 1.3832 -1.6717 -35.7391 1.3456 -1.7396 -35.9767 0.0200 10.9328 9.7864 3 2 1390  
22796 22797 1251 -1.1745 0.2224 -36.8157 -1.1496 0.2328 -37.0139 0.0400 10.9337 14.3664 2 2 1251  
2573 2574 128 -2.7731 -4.9448 -12.8943 -2.9674 -4.9708 -12.7391 0.0200 10.9339 12.5319 3 2 128  
6792 6793 355 -1.8898 2.0671 -16.9655 -2.1372 2.0462 -16.9359 0.0200 10.9341 13.0895 3 2 355  
28974 28975 1617 -1.4815 -1.9880 -40.2282 -1.4231 -1.7474 -40.2632 0.0200 10.9350 9.3284 3 2 1617  
28994 28995 1618 -1.6455 -2.4440 -40.2640 -1.7642 -2.6541 -40.3293 0.0200 10.9350 9.3284 3 2 1618  
29708 29709 1665 -5.1306 -4.3722 -41.3666 -5.2401 -4.4128 -41.5877 0.0400 10.9360 12.0829 2 2 1665  
10948 10949 581 1.6268 -8.6209 -20.1108 1.5464 -8.6988 -20.3343 0.0200 10.9365 10.7963 3 2 581  
34543 34544 1980 0.0298 -5.3153 -48.2222 0.0700 -5.5331 -48.3382 0.0400 10.9368 9.9582 2 2 1980  
26516 26517 1467 1.6752 -1.0794 -36.0656 1.7285 -1.1070 -36.3082 0.0200 10.9370 9.7822 3 2 1467  
6285 6286 328 -7.4193 -4.8820 -14.8473 -7.6606 -4.9474 -14.8435 0.0200 10.9373 10.7956 3 2 328  
16875 16876 910 1.0554 -1.4813 -25.7466 1.0036 -1.4633 -25.9905 0.0200 10.9378 12.5279 3 2 910  
5016 5017 259 5.4834 -0.2621 -14.9325 5.7230 -0.2171 -14.9876 0.0200 10.9383 12.5275 3 2 259  
28164 28165 1567 -2.8461 -0.9750 -38.6980 -2.8431 -0.8077 -38.8837 0.0200 10.9384 9.6195 3 2 1567  
28184 28185 1568 -2.6325 -1.5054 -38.5487 -2.4576 -1.5885 -38.7068 0.0200 10.9384 9.6195 3 2 1568  
30093 30094 1689 -1.9491 -0.7524 -43.1463 -2.0680 -0.6830 -43.3550 0.0400 10.9386 11.9352 2 2 1689  
6005 6337 331 -7.0925 -3.0455 -16.4553 -7.3359 -2.9888 -16.4565 0.0200 10.9389 9.1893 3 2 331  
15309 15310 822 3.3989 -5.0002 -24.6170 3.5907 -5.0859 -24.7525 0.0200 10.9395 12.0705 3 2 822  
26042 26043 1439 1.7108 -0.8354 -34.6618 1.6509 -0.6173 -34.5554 0.0200 10.9399 10.3372 3 2 1439  
26062 26063 1440 2.1853 -3.6465 -35.7532 2.3420 -3.8023 -35.8701 0.0200 10.9399 10.3372 3 2 1440  
14082 14083 757 -2.4195 -4.4603 -28.7072 -2.4109 -4.4461 -28.9567 0.0400 10.9400 16.6432 2 2 757  
9812 9813 519 -7.2310 -5.2916 -19.0979 -7.2685 -5.5174 -19.1983 0.0200 10.9402 10.5544 3 2 519  
7462 7463 391 -0.9553 -6.6356 -16.5204 -0.9726 -6.4000 -16.6020 0.0200 10.9409 11.0554 3 2 391  
19351 19570 1062 -3.5179 1.3477 -29.4084 -3.4596 1.5891 -29.4374 0.0200 10.9410 9.1872 3 2 1062  
19062 19063 1033 0.3648 -5.5092 -30.3206 0.2462 -5.2978 -30.3821 0.0200 10.9418 9.3216 3 2 1033  
1087 1088 51 7.2622 -4.1037 -16.5451 7.2217 -4.2150 -16.7652 0.0400 10.9419 19.3903 2 2 51  
23265 23266 1278 -0.0496 -10.5780 -28.5222 -0.1935 -10.7624 -28.6104 0.0400 10.9420 14.2278 2 2 1278  
8679 8680 457 -3.5888 -9.1831 -18.2852 -3.7548 -9.3700 -18.2831 0.0200 10.9422 9.7770 3 2 457  
6920 6921 362 -0.3117 4.6244 -19.1001 -0.5147 4.7230 -18.9924 0.0200 10.9423 9.6156 3 2 362  
23864 23865 1310 1.4231 -5.9977 -34.3201 1.3906 -6.2221 -34.4253 0.0200 10.9427 9.7765 3 2 1310  
30474 30475 1713 -5.2655 -3.9160 -41.9158 -5.4617 -3.8832 -41.9362 0.0400 10.9429 11.7869 2 2 1713  
22948 22949 1257 -0.6148 -0.2467 -33.7105 -0.3882 -0.1418 -33.7226 0.0200 10.9438 9.6141 3 2 1257  
11853 11854 633 -5.6461 -2.1081 -26.7482 -5.7594 -2.0656 -26.9669 0.0400 10.9448 17.1586 2 2 633  
7804 7805 412 -1.6280 -0.0501 -23.5644 -1.6822 -0.1238 -23.7971 0.0400 10.9456 18.0430 2 2 412  
41504 41505 2604 -5.8308 2.3649 -3.5255 -5.6435 2.2123 -3.5894 0.0200 10.9461 10.1309 3 2 2604  
29307 29374 1642 -0.4934 -1.1041 -40.3582 -0.2591 -1.1697 -40.4157 0.0200 10.9463 9.1819 3 2 1642  
29307 29394 1643 -0.4934 -1.1041 -40.3582 -0.2591 -1.1236 -40.4434 0.0200 10.9463 9.1819 3 2 1643  
16950 16951 914 5.8052 -3.3225 -26.2327 6.0475 -3.3173 -26.1711 0.0200 10.9468 10.7861 3 2 914  
15887 15888 854 -5.5157 -2.0906 -26.5605 -5.5391 -1.8717 -26.6789 0.0200 10.9468 11.0495 3 2 854  
9794 9795 518 -8.2564 -2.7045 -16.5863 -8.3851 -2.4905 -16.5762 0.0200 10.9468 11.0495 3 2 518  
7480 7481 392 0.4167 -10.2737 -16.1681 0.4390 -10.4697 -16.3217 0.0200 10.9469 10.5477 3 2 392  
21973 21974 1200 -3.6303 -1.7388 -31.8589 -3.8682 -1.8104 -31.8314 0.0200 10.9475 10.3296 3 2 1200  
32623 32624 1851 2.2312 -5.7373 -45.3281 2.3984 -5.8260 -45.4914 0.0400 10.9480 10.8842 2 2 1851  
16913 16914 912 3.9838 -5.5419 -26.0625 4.0877 -5.7239 -26.1988 0.0200 10.9484 11.6762 3 2 912  
6849 6850 358 0.6604 5.4604 -17.9102 0.6149 5.7048 -17.8838 0.0200 10.9500 11.6746 3 2 358  
5732 5733 298 -3.4005 -1.5928 -18.9766 -3.3699 -1.7966 -19.1180 0.0200 10.9508 9.3126 3 2 298  
18549 18550 1004 -2.7066 3.8267 -27.0057 -2.7209 3.8691 -27.2516 0.0200 10.9508 9.4555 3 2 1004  
16306 16307 878 1.5870 -8.1566 -21.0199 1.5235 -8.3746 -20.9153 0.0200 10.9513 13.0723 3 2 878  
16326 16327 879 -0.7072 -6.3652 -23.3766 -0.9522 -6.4108 -23.3955 0.0200 10.9513 13.0723 3 2 879  
16968 16969 915 1.9814 -3.1378 -26.7593 1.7512 -3.2352 -26.7529 0.0200 10.9514 10.3256 3 2 915  
22419 22420 1226 -5.0733 -0.2420 -29.2076 -5.1563 -0.0224 -29.2937 0.0200 10.9524 11.0438 3 2 1226  
